DAUID,raw_poi_count,weighted_poi_index,geometry
10080252,0,0,NA
10080253,0,0,NA
10080254,0,0,NA
10080255,0,0,NA
10080256,0,0,NA
10090078,0,0,NA
10090079,0,0,NA
10090080,0,0,NA
10090081,0,0,NA
10090082,0,0,NA
10090083,0,0,NA
10090084,0,0,NA
10090085,0,0,NA
10090086,0,0,NA
10090087,0,0,NA
10090088,0,0,NA
10090089,0,0,NA
10090090,0,0,NA
10090091,0,0,NA
10090092,0,0,NA
10090093,0,0,NA
10090094,0,0,NA
10090095,0,0,NA
10090096,0,0,NA
10090097,0,0,NA
10090098,0,0,NA
10090099,0,0,NA
10090100,0,0,NA
10090101,0,0,NA
10090102,0,0,NA
10090103,1,0.9178115103160305,NA
10090104,0,0,NA
10090105,0,0,NA
10090106,0,0,NA
10090107,0,0,NA
10090108,0,0,NA
10090109,0,0,NA
10090110,0,0,NA
10090111,0,0,NA
10090112,0,0,NA
10090113,0,0,NA
10090114,0,0,NA
10090115,0,0,NA
10090116,0,0,NA
10090117,0,0,NA
10090118,0,0,NA
10090119,0,0,NA
10090120,0,0,NA
10090121,0,0,NA
10090122,0,0,NA
10090123,0,0,NA
10090124,0,0,NA
10090125,0,0,NA
10100061,0,0,NA
10100062,0,0,NA
10100063,0,0,NA
10100065,0,0,NA
10100066,0,0,NA
10100067,0,0,NA
10100068,0,0,NA
10100069,0,0,NA
10100070,0,0,NA
10100071,0,0,NA
10100072,0,0,NA
10100073,0,0,NA
10100074,0,0,NA
10100075,0,0,NA
10100076,0,0,NA
10100077,0,0,NA
10100078,0,0,NA
10100079,0,0,NA
10100080,0,0,NA
10100081,0,0,NA
10100082,0,0,NA
10100083,0,0,NA
10100084,0,0,NA
10100085,0,0,NA
10100086,0,0,NA
10100087,0,0,NA
10100088,0,0,NA
10100089,0,0,NA
10100090,0,0,NA
10100091,0,0,NA
10100092,0,0,NA
10100093,0,0,NA
10100094,0,0,NA
10100095,0,0,NA
10100096,0,0,NA
10100097,0,0,NA
10100098,0,0,NA
10100099,0,0,NA
10100100,0,0,NA
10100101,0,0,NA
10100102,0,0,NA
10100103,0,0,NA
10100104,0,0,NA
10100105,0,0,NA
10100106,0,0,NA
10100107,0,0,NA
10100108,0,0,NA
10100109,0,0,NA
10100110,0,0,NA
10100111,0,0,NA
10100112,0,0,NA
10100113,2,1.707218545116185,NA
10100114,1,0.7817429574170573,NA
10100115,0,0,NA
10100116,0,0,NA
10110001,0,0,NA
10110002,0,0,NA
10110003,0,0,NA
10110004,0,0,NA
10110005,0,0,NA
10110006,0,0,NA
10110007,0,0,NA
10110008,0,0,NA
11010040,0,0,NA
11010041,0,0,NA
11010042,0,0,NA
11010043,0,0,NA
11010044,0,0,NA
11010045,0,0,NA
11010046,0,0,NA
11010047,0,0,NA
11010048,0,0,NA
11010049,0,0,NA
11010050,0,0,NA
11010051,0,0,NA
11010052,0,0,NA
11010053,0,0,NA
11010054,0,0,NA
11010055,0,0,NA
11010056,0,0,NA
11010057,0,0,NA
11010058,0,0,NA
11010059,0,0,NA
11010060,0,0,NA
11010061,0,0,NA
11010062,0,0,NA
11010063,0,0,NA
11010064,0,0,NA
11010065,0,0,NA
11010066,0,0,NA
11010067,0,0,NA
11010068,0,0,NA
11010069,0,0,NA
11010070,0,0,NA
11010071,0,0,NA
11010072,0,0,NA
11010073,0,0,NA
11010074,0,0,NA
11010075,0,0,NA
11010076,0,0,NA
11010077,0,0,NA
11010078,0,0,NA
11010079,0,0,NA
11010080,0,0,NA
11010081,0,0,NA
11010082,0,0,NA
11010083,0,0,NA
11020116,0,0,NA
11020117,0,0,NA
11020118,0,0,NA
11020119,0,0,NA
11020120,0,0,NA
11020121,0,0,NA
11020122,0,0,NA
11020123,0,0,NA
11020124,0,0,NA
11020125,0,0,NA
11020126,0,0,NA
11020127,0,0,NA
11020128,0,0,NA
11020129,0,0,NA
11020130,0,0,NA
11020131,0,0,NA
11020132,0,0,NA
11020133,0,0,NA
11020134,0,0,NA
11020135,0,0,NA
11020136,4,4.945319434727342,NA
11020137,12,22.11576033972298,NA
11020138,4,5.417068884798899,NA
11020139,2,2.289985339593161,NA
11020140,0,0,NA
11020141,2,2.423254416328496,NA
11020142,0,0,NA
11020143,17,8.961802308447089,NA
11020144,17,9.201348923827927,NA
11020145,19,13.82571111246216,NA
11020146,17,8.851231635015408,NA
11020147,4,5.589965471680801,NA
11020148,8,9.345233061598893,NA
11020149,10,16.17551976116648,NA
11020150,16,26.17950419148108,NA
11020151,30,42.84703793672941,NA
11020152,31,42.60034849672229,NA
11020153,40,58.05828640154804,NA
11020154,40,59.61567676042737,NA
11020155,44,67.8412422708502,NA
11020156,40,59.54358698512214,NA
11020157,30,45.09434371643222,NA
11020158,36,55.10560010226724,NA
11020159,46,65.92162019073078,NA
11020160,54,75.63734241083796,NA
